id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1211432993690181633,1211432993690181633,2019-12-29 18:45:07 Eastern Standard Time,2019-12-29,18:45:07,-0500,919638257402548224,cobrabitcoin,Cøbra,,"Bitcoin maximalism has caused a general culture rot in the cryptocurrency community. Before maximalism people would see an interesting project and say ""oh, cool"" and move on, now it's become a religion to scream shitcoin and scam from the rooftops, even at legit projects.",en,[],[],[],179,260,1318,[],[],https://twitter.com/CobraBitcoin/status/1211432993690181633,False,,0,,,,,,,,[],,,,
1211422572409163776,1211422572409163776,2019-12-29 18:03:43 Eastern Standard Time,2019-12-29,18:03:43,-0500,1413027896,charliebilello,Charlie Bilello,,"Bitcoin's 2010s🔥 2010: +9,900% 2011: +1,473% 2012: +186%  2013: +5,507% 2014: -58% 2015: +35% 2016: +125% 2017: +1,331% 2018: -73% 2019: +101%  https://t.co/MVhTCwlrYp",en,[],[],['https://pbs.twimg.com/media/EM_WaKxWsAAfdc7.png'],14,167,442,[],[],https://twitter.com/charliebilello/status/1211422572409163776,False,,1,https://pbs.twimg.com/media/EM_WaKxWsAAfdc7.png,,,,,,,[],,,,
1211394606832738304,1211394606832738304,2019-12-29 16:12:35 Eastern Standard Time,2019-12-29,16:12:35,-0500,944261020914249729,rhythmtrader,Rhythm,,"Let's remember the greatest bitcoin advertisement of the year, and quite possibly the decade:  https://t.co/L5ox7vpSs9",en,[],[],[],29,203,729,[],[],https://twitter.com/Rhythmtrader/status/1211394606832738304,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1211394496266743815/pu/img/j2BrmNWl6xfexJP2.jpg,,,,,,,[],,,,
1211360458650849282,1211360458650849282,2019-12-29 13:56:53 Eastern Standard Time,2019-12-29,13:56:53,-0500,25439100,infosecjerk,Info Security Jerk,,"Me: What about your backups?  Them: The ransomware encrypted those too.  Me: Ok. Not ideal, but this is what your offline backups are for.  Them: We don't have offline backups.  Me: ..  Them: ..  Me: Well..great news - 250 bitcoin is worth $37,000 less than it was 45 seconds ago.",en,[],[],[],12,178,861,[],[],https://twitter.com/infosecjerk/status/1211360458650849282,False,,0,,,,,,,,[],,,,
1211254303039672320,1211254303039672320,2019-12-29 06:55:04 Eastern Standard Time,2019-12-29,06:55:04,-0500,14717442,xentagz,Dennis Parker,,You Can Send Bitcoin Via Radio Without Internet or Satellite   https://t.co/79HMUQfNR1,en,[],['https://bitsonline.com/bitcoin-radio-no-internet/'],[],10,133,350,[],[],https://twitter.com/Xentagz/status/1211254303039672320,False,,0,,,,,,,,[],,,,
1211251259837231105,1211251259837231105,2019-12-29 06:42:58 Eastern Standard Time,2019-12-29,06:42:58,-0500,78387023,luisvae,Luis Vaello,,This is how #bitcoin #LightningNetwork ⚡ payments will be accepted in 2020 with @bitnovo POS. Non custodian solution for users with instant payments at shops! Universal payment gateway coming very soon...  https://t.co/XlM34sh9K3,en,"[{'screen_name': 'bitnovo', 'name': 'bitnovo', 'id': '3346457164'}]",[],[],56,194,645,"['bitcoin', 'lightningnetwork']",[],https://twitter.com/luisvae/status/1211251259837231105,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1211251205839708160/pu/img/mc7oe-_tLAWvJbsb.jpg,,,,,,,[],,,,
1211190998736523266,1211190998736523266,2019-12-29 02:43:31 Eastern Standard Time,2019-12-29,02:43:31,-0500,44260402,funkysowetan,Cheapskate of note,,Gave R1m to her boyfriend's older brother. Gave R2m to her boyfriend Paid R500k for a bribe to win a tender Paid a penalty fee of R450 in order to withdraw R5m for an investment. Bought her estate agent a car for R160k Spent R150k on bitcoin/ forex  https://t.co/DsZT0RejUJ,en,[],[],['https://pbs.twimg.com/media/EM8DyJlXYAA6d-r.jpg'],120,658,688,[],[],https://twitter.com/FunkySowetan/status/1211190998736523266,False,,1,https://pbs.twimg.com/media/EM8DyJlXYAA6d-r.jpg,,,,,,,[],,,,
1211039818475593733,1211039818475593733,2019-12-28 16:42:47 Eastern Standard Time,2019-12-28,16:42:47,-0500,944261020914249729,rhythmtrader,Rhythm,,"Bitcoin is now either illegal or restricted in 16 countries.  In other words, you're not allowed to memorize a dozen words in a particular order and use them to buy anything.  Think about that, unless you live under one of those governments as thinking is apparently not allowed.",en,[],[],[],35,232,927,[],[],https://twitter.com/Rhythmtrader/status/1211039818475593733,False,,0,,,,,,,,[],,,,
1211025552376647681,1211025552376647681,2019-12-28 15:46:06 Eastern Standard Time,2019-12-28,15:46:06,-0500,54307047,bitcoinzay,No 🔑 No 🧀,,"Rich dudes i work with are buying as much Bitcoin as possible at these prices   Brokest dudes i know are buying weed, bottles at the club, shoes and telling me they can’t “afford” Bitcoin  Like i said before, don’t call my phone in 2020",en,[],[],[],164,411,2265,[],[],https://twitter.com/bitcoinzay/status/1211025552376647681,False,,0,,,,,,,,[],,,,
1210984765739941888,1210984765739941888,2019-12-28 13:04:01 Eastern Standard Time,2019-12-28,13:04:01,-0500,918804624303382528,100trillionusd,PlanB,,"#bitcoin 200 week moving average has never gone down, currently increasing at $150 (3%) per month  https://t.co/o3BiC6FsnW",en,[],[],['https://pbs.twimg.com/media/EM5IOOcXYAEeSqb.png'],68,476,1759,['bitcoin'],[],https://twitter.com/100trillionUSD/status/1210984765739941888,False,,1,https://pbs.twimg.com/media/EM5IOOcXYAEeSqb.png,,,,,,,[],,,,
