id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1299442727009103872,1299440108526014466,2020-08-28 16:24:23 Eastern Daylight Time,2020-08-28,16:24:23,-0500,257438961,kasihodl,KASI.HLOD 🌍 ∞/21M,,@tito_mboweni Fix the money fix the world.  #Bitcoin is not “unregulated”. It is regulated by algorithm instead of being regulated by government bureaucracies. Un-corrupted.   https://t.co/2I0yZ41Tbu,en,[],['https://www.forbes.com/sites/tatianakoffman/2020/06/13/why-bitcoin-is-a-silent-protest-against-corrupt-governments-everywhere/'],[],3,117,116,['bitcoin'],[],https://twitter.com/kasihodl/status/1299442727009103872,False,,0,,,,,,,,"[{'screen_name': 'tito_mboweni', 'name': 'Tito Mboweni', 'id': '855262092'}]",,,,
1299437137511809024,1299437137511809024,2020-08-28 16:02:10 Eastern Daylight Time,2020-08-28,16:02:10,-0500,1051053836,ripple,Ripple,,Are you a #developer frustrated with scaling challenges? Learn how Bitcoin's shortcomings inspired the development of the #XRP Ledger.  https://t.co/YEKByDwOul,en,[],['http://ow.ly/BY5150B5JQT'],[],30,216,784,"['developer', 'xrp']",[],https://twitter.com/Ripple/status/1299437137511809024,False,,0,,,,,,,,[],,,,
1299414223160836097,1299414223160836097,2020-08-28 14:31:07 Eastern Daylight Time,2020-08-28,14:31:07,-0500,1247302395165581318,bitcoinstimulus,$1200 Stimulus Is Now Worth,,$2072 (+73%)  #bitcoin,und,[],[],[],16,149,872,['bitcoin'],[],https://twitter.com/BitcoinStimulus/status/1299414223160836097,False,,0,,,,,,,,[],,,,
1299376889866285057,1299376889866285057,2020-08-28 12:02:46 Eastern Daylight Time,2020-08-28,12:02:46,-0500,2384348287,cryptograffiti,cryptograffiti,,RIP @halfin who left us six yrs ago today.  This artwork is still Running bitcoin in his honor  https://t.co/LCAsdLmj1q,en,"[{'screen_name': 'halfin', 'name': 'halfin', 'id': '9253672'}]",[],"['https://pbs.twimg.com/media/EghQNoHU8AEFhbs.jpg', 'https://pbs.twimg.com/media/EghQRseU0AAusK-.jpg']",32,244,1262,[],[],https://twitter.com/cryptograffiti/status/1299376889866285057,False,,1,https://pbs.twimg.com/media/EghQNoHU8AEFhbs.jpg,,,,,,,[],,,,
1299321335550795777,1299321335550795777,2020-08-28 08:22:01 Eastern Daylight Time,2020-08-28,08:22:01,-0500,959915389458243584,altcoinsara,Crypto Sara 👸🏽 (I also like Bitcoin so GFY),,🔥BITCOIN GIVEAWAY TIME!🔥  $100 worth of BTC between 2 lucky winners!   To enter simply:  🎉 Follow @AltcoinSara &amp; @GuardaWallet  🎉 Tag 3 friends 🎉 Like this tweet 🎉 Retweet this tweet  👑 Winners contacted 31/08👑  Good luck!,en,"[{'screen_name': 'altcoinsara', 'name': 'crypto sara 👸🏽 (i also like bitcoin so gfy)', 'id': '959915389458243584'}, {'screen_name': 'guardawallet', 'name': 'guarda', 'id': '894191182561120256'}]",[],[],828,467,504,[],[],https://twitter.com/AltcoinSara/status/1299321335550795777,False,,0,,,,,,,,[],,,,
1299300633380614144,1299300633380614144,2020-08-28 06:59:45 Eastern Daylight Time,2020-08-28,06:59:45,-0500,918804624303382528,100trillionusd,PlanB,,Friday Fun: modeling #bitcoin price with central bank balance sheets (FED+ECB). 90% R2. Recent QE fueled explosion of FED and ECB balance sheets to $7T and $6.4T implies a BTC price of ... $20M💥💥💥  https://t.co/WPS8Ft9B2r,en,[],[],"['https://pbs.twimg.com/media/EggK3gpVoAAOVNN.png', 'https://pbs.twimg.com/media/EggK4YcU4AEO0KV.png']",114,283,1296,['bitcoin'],[],https://twitter.com/100trillionUSD/status/1299300633380614144,False,,1,https://pbs.twimg.com/media/EggK3gpVoAAOVNN.png,,,,,,,[],,,,
1299273042791673857,1299273042791673857,2020-08-28 05:10:07 Eastern Daylight Time,2020-08-28,05:10:07,-0500,823586869048918016,vibes__n,Nielo🦍🦅,,"Don't be left out on this massive giveaway going on currently. To win all u have to do is make a tweet with the hashtag #zickieng  and #Bitcoin also tag and follow their handle @zickie_ng .  10winners would be selected every 3days!  Good thing is, you can make more than a tweet.  https://t.co/P42ePkSMTp",en,"[{'screen_name': 'zickie_ng', 'name': 'zickie', 'id': '1207257296180588545'}]",[],"['https://pbs.twimg.com/media/Egfx7vhUcAE318_.jpg', 'https://pbs.twimg.com/media/Egfx8SSVoAILYFJ.jpg']",36,125,133,"['zickieng', 'bitcoin']",[],https://twitter.com/vibes__N/status/1299273042791673857,False,,1,https://pbs.twimg.com/media/Egfx7vhUcAE318_.jpg,,,,,,,[],,,,
1299257759834222592,1299257759834222592,2020-08-28 04:09:23 Eastern Daylight Time,2020-08-28,04:09:23,-0500,1022762708566007809,bitladon,Bitladon,,"WIN WIN WIN!🎉  To celebrate the listing of #Safehaven we are giving away €225,- worth of $SHA in collaboration with @SafeHavenio  How to participate?  ❤️ Like this tweet  🔁 Retweet  ✅ Follow @bitladon, @SafeHavenio &amp; @bitcoin_meester  Winners will be announced coming Sunday!  https://t.co/Wsadm6mi8M",en,"[{'screen_name': 'safehavenio', 'name': 'safe haven (sha)', 'id': '929817868673437697'}, {'screen_name': 'bitladon', 'name': 'bitladon', 'id': '1022762708566007809'}, {'screen_name': 'safehavenio', 'name': 'safe haven (sha)', 'id': '929817868673437697'}, {'screen_name': 'bitcoin_meester', 'name': 'bitcoin meester', 'id': '951427297025896450'}]",[],['https://pbs.twimg.com/media/EgfjZ4VVgAEUBhp.jpg'],220,639,694,['safehaven'],['sha'],https://twitter.com/bitladon/status/1299257759834222592,False,,1,https://pbs.twimg.com/media/EgfjZ4VVgAEUBhp.jpg,,,,,,,[],,,,
1299248767309414402,1299248767309414402,2020-08-28 03:33:39 Eastern Daylight Time,2020-08-28,03:33:39,-0500,1024173358479495168,notjustsalmanpr,Salman👑,,"Dont miss out on this massive giveaway.  Tweet a unique fact about Bitcoin and Use the hashtags #zickieng and #Bitcoin, tag and follow their handle @zickie_ng 10winners would be selected every 3days!  START CREATING THAT TWEET!  NOTE YOU ARE ALLOWED TO CREATE MORE THAN ONE TWEET!  https://t.co/kDo9zHsqnG",en,"[{'screen_name': 'zickie_ng', 'name': 'zickie', 'id': '1207257296180588545'}]",[],"['https://pbs.twimg.com/media/Egfb27yU0AEiV5E.jpg', 'https://pbs.twimg.com/media/Egfb3brUMAAQkBA.jpg']",17,115,81,"['zickieng', 'bitcoin']",[],https://twitter.com/NotJustSalmanPR/status/1299248767309414402,False,,1,https://pbs.twimg.com/media/Egfb27yU0AEiV5E.jpg,,,,,,,[],,,,
1299223586247503878,1299223586247503878,2020-08-28 01:53:36 Eastern Daylight Time,2020-08-28,01:53:36,-0500,137997501,stevecypha,BadMan Cyph,,Dont miss out on this massive giveaway  Use the hashtag #zickieng  and #Bitcoin  also tag and follow their handle @zickie_ng   10winners would be selected every 3days!   START CREATING THAT TWEET!!  NOTE YOU ARE ALLOWED TO CREATE MORE THAN ONE TWEET!!  https://t.co/mogudo8MXs,en,"[{'screen_name': 'zickie_ng', 'name': 'zickie', 'id': '1207257296180588545'}]",[],"['https://pbs.twimg.com/media/EgfE9S_UYAYY7Ii.jpg', 'https://pbs.twimg.com/media/EgfE9TEVgAERSt-.jpg']",15,116,93,"['zickieng', 'bitcoin']",[],https://twitter.com/SteveCypha/status/1299223586247503878,False,,1,https://pbs.twimg.com/media/EgfE9S_UYAYY7Ii.jpg,,,,,,,[],,,,
